activo;temporalidad;direccion_analizada;familia_salida;entryLeadBars;hora_referencia_jst;sl_lookback;tipo_tp;tp1_r;tp2_r;tp3_r;sl_pips;hora_cierre_objetivo_jst;total_trades;total_trades_ejecutados;win_rate;profit_factor;r_neto_total;promedio_r_por_trade;max_drawdown_r;racha_max_perdidas;avg_r_ganadoras;avg_r_perdedoras;payoff_ratio;fecha_inicio_datos;fecha_fin_datos;cantidad_velas;dias_historico;meses_historico;muestra_menor_1_anio;trades_por_1000_velas;r_por_1000_velas;score_robustez
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:15;24;24;54,17%;1,56;1,43;0,06;-1,68;6;0,31;-0,23;1,32;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,83
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:20;24;24;58,33%;1,61;1,65;0,07;-1,57;3;0,31;-0,27;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;28,57
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:25;24;24;58,33%;1,30;0,85;0,04;-1,47;3;0,27;-0,29;0,93;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,44
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:30;24;24;52,17%;1,06;0,18;0,01;-1,64;3;0,27;-0,27;0,97;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,74
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:00;24;24;33,33%;1,47;4,56;0,19;-7,12;6;1,79;-0,61;2,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;25,96
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:05;24;24;50,00%;1,61;6,20;0,26;-5,48;5;1,37;-0,85;1,61;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;29,54
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:10;24;24;58,33%;2,07;10,36;0,43;-5,30;5;1,43;-0,97;1,48;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;37,20
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:15;24;24;58,33%;3,02;19,26;0,80;-4,52;5;2,06;-0,95;2,16;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,16;53,69
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:20;24;24;50,00%;3,00;19,90;0,83;-4,56;6;2,49;-0,83;3,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,17;54,09
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:25;24;24;50,00%;2,29;14,34;0,60;-5,08;6;2,12;-0,92;2,29;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,12;42,88
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;5,00;10:30;24;24;45,83%;1,87;10,32;0,43;-5,72;6;2,01;-0,91;2,22;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;35,37
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:00;24;24;41,67%;1,70;3,20;0,13;-3,29;6;0,78;-0,32;2,38;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;29,10
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:05;24;24;58,33%;1,62;3,41;0,14;-2,75;5;0,63;-0,55;1,16;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;29,13
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:10;24;24;58,33%;1,99;5,00;0,21;-2,76;5;0,72;-0,50;1,42;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;33,56
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:15;24;24;62,50%;3,01;10,13;0,42;-2,26;5;1,01;-0,56;1,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;46,97
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:20;24;24;58,33%;2,99;10,98;0,46;-1,87;3;1,18;-0,55;2,13;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;47,97
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:25;24;24;62,50%;2,51;8,87;0,37;-2,05;3;0,98;-0,65;1,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;42,02
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;10,00;10:30;24;24;58,33%;2,03;6,42;0,27;-2,81;3;0,90;-0,62;1,45;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;35,15
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:00;24;24;41,67%;1,38;1,43;0,06;-2,89;6;0,52;-0,27;1,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,24
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:05;24;24;58,33%;1,29;1,31;0,05;-2,46;5;0,42;-0,46;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,75
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:10;24;24;58,33%;1,55;2,38;0,10;-2,46;5;0,48;-0,43;1,11;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,87
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:15;24;24;62,50%;2,33;5,78;0,24;-2,15;5;0,67;-0,48;1,40;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;37,61
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:20;24;24;58,33%;2,53;6,66;0,28;-1,91;3;0,79;-0,43;1,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;40,26
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:25;24;24;62,50%;2,09;5,13;0,21;-1,37;3;0,66;-0,52;1,26;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;35,94
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;15,00;10:30;24;24;58,33%;1,81;3,78;0,16;-1,80;3;0,60;-0,47;1,29;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;31,94
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:00;24;24;41,67%;1,28;0,85;0,04;-2,40;6;0,39;-0,22;1,79;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,32
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:05;24;24;58,33%;1,12;0,48;0,02;-2,10;5;0,32;-0,40;0,80;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,01
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:10;24;24;58,33%;1,32;1,23;0,05;-2,15;5;0,36;-0,38;0,95;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,29
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:15;24;24;62,50%;2,02;3,84;0,16;-1,86;5;0,51;-0,42;1,21;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;33,61
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:20;24;24;58,33%;2,18;4,47;0,19;-1,72;3;0,59;-0,38;1,56;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;35,60
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:25;24;24;62,50%;1,74;3,13;0,13;-1,49;3;0,49;-0,47;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;31,08
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;20,00;10:30;24;24;58,33%;1,49;2,09;0,09;-1,85;3;0,45;-0,42;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,74
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:00;24;24;41,67%;1,18;0,48;0,02;-2,12;6;0,31;-0,19;1,65;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,47
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:05;24;24;58,33%;1,14;0,44;0,02;-1,88;5;0,25;-0,31;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,35
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:10;24;24;58,33%;1,37;1,09;0,05;-1,92;5;0,29;-0,29;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,79
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:15;24;24;62,50%;2,09;3,17;0,13;-1,69;5;0,40;-0,32;1,26;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;33,73
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:20;24;24;58,33%;2,11;3,47;0,14;-1,57;3;0,47;-0,31;1,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,27
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:25;24;24;62,50%;1,67;2,36;0,10;-1,40;3;0,39;-0,39;1,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,92
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;25,00;10:30;24;24;58,33%;1,39;1,42;0,06;-1,64;3;0,36;-0,36;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,55
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:00;24;24;41,67%;1,10;0,23;0,01;-1,93;6;0,26;-0,17;1,54;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,77
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:05;24;24;58,33%;1,07;0,20;0,01;-1,73;5;0,21;-0,28;0,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,74
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:10;24;24;58,33%;1,29;0,74;0,03;-1,77;5;0,24;-0,26;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,93
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:15;24;24;62,50%;1,96;2,47;0,10;-1,57;5;0,34;-0,29;1,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;32,13
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:20;24;24;58,33%;1,98;2,73;0,11;-1,48;3;0,39;-0,28;1,42;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;32,67
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:25;24;24;62,50%;1,58;1,80;0,08;-1,33;3;0,33;-0,35;0,95;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,76
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;30,00;10:30;24;24;58,33%;1,32;1,02;0,04;-1,53;3;0,30;-0,32;0,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,71
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:00;24;24;41,67%;1,03;0,05;0,00;-1,80;6;0,22;-0,15;1,44;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,16
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:05;24;24;58,33%;1,01;0,03;0,00;-1,63;5;0,18;-0,25;0,72;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,21
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:10;24;24;58,33%;1,21;0,49;0,02;-1,66;5;0,20;-0,24;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;24,19
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:15;24;24;62,50%;1,84;1,98;0,08;-1,49;5;0,29;-0,26;1,10;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,81
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:20;24;24;58,33%;1,87;2,19;0,09;-1,41;3;0,34;-0,25;1,34;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,35
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:25;24;24;62,50%;1,50;1,40;0,06;-1,28;3;0,28;-0,31;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,80
USDJPY;1m;cortos / SELL;Reversal Original;9;09:55;;;;;;35,00;10:30;24;24;58,33%;1,25;0,73;0,03;-1,45;3;0,26;-0,29;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,01
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:00;24;24;50,00%;2,34;10,32;0,43;-4,20;6;1,50;-0,64;2,34;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;40,09
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:05;24;24;58,33%;2,33;11,60;0,48;-4,22;5;1,45;-0,87;1,67;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;41,24
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:10;24;24;58,33%;2,75;15,02;0,63;-4,44;5;1,68;-0,86;1,97;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,13;47,64
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:15;24;24;58,33%;3,84;23,66;0,99;-4,24;5;2,29;-0,83;2,74;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,20;64,51
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:20;24;24;50,00%;3,50;23,74;0,99;-4,26;6;2,77;-0,79;3,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,20;61,87
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:25;24;24;54,17%;3,02;19,88;0,83;-4,86;6;2,29;-0,90;2,55;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,17;53,98
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;5,00;10:30;24;24;50,00%;2,51;15,76;0,66;-5,38;6;2,18;-0,87;2,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,13;45,76
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:00;24;24;50,00%;1,75;3,88;0,16;-2,83;6;0,75;-0,43;1,75;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;30,55
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:05;24;24;58,33%;1,61;3,83;0,16;-2,29;5;0,73;-0,63;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;29,83
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:10;24;24;58,33%;1,97;5,81;0,24;-2,30;5;0,84;-0,60;1,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;34,59
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:15;24;24;58,33%;2,71;10,09;0,42;-1,86;5;1,14;-0,59;1,93;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;44,92
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:20;24;24;54,17%;2,62;10,53;0,44;-1,68;3;1,31;-0,59;2,21;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;44,81
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:25;24;24;58,33%;2,18;8,22;0,34;-2,11;3;1,08;-0,69;1,56;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;38,73
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;10,00;10:30;24;24;54,17%;1,85;6,16;0,26;-2,72;3;1,03;-0,66;1,57;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;33,55
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:00;24;24;50,00%;1,64;2,35;0,10;-2,65;6;0,50;-0,31;1,64;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,37
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:05;24;24;58,33%;1,47;2,17;0,09;-2,21;5;0,48;-0,46;1,05;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,27
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:10;24;24;58,33%;1,70;3,23;0,13;-2,21;5;0,56;-0,46;1,21;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;30,09
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:15;24;24;62,50%;2,54;6,63;0,28;-1,90;5;0,73;-0,48;1,52;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;40,32
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:20;24;24;58,33%;2,71;7,51;0,31;-1,79;3;0,85;-0,44;1,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;42,62
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:25;24;24;62,50%;2,25;5,99;0,25;-1,17;3;0,72;-0,53;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;38,19
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;15,00;10:30;24;24;58,33%;1,98;4,63;0,19;-1,55;3;0,67;-0,47;1,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;34,32
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:00;24;24;50,00%;1,47;1,45;0,06;-2,30;6;0,38;-0,26;1,47;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,52
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:05;24;24;58,33%;1,26;1,04;0,04;-2,00;5;0,36;-0,40;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,72
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:10;24;24;58,33%;1,43;1,79;0,07;-2,05;5;0,42;-0,41;1,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,79
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:15;24;24;62,50%;2,15;4,39;0,18;-1,76;5;0,55;-0,42;1,29;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;35,26
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:20;24;24;58,33%;2,28;5,02;0,21;-1,70;3;0,64;-0,39;1,63;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;36,97
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:25;24;24;62,50%;1,86;3,74;0,16;-1,34;3;0,54;-0,48;1,12;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;32,80
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;20,00;10:30;24;24;58,33%;1,63;2,73;0,11;-1,67;3;0,50;-0,43;1,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,66
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:00;24;24;50,00%;1,36;0,96;0,04;-2,04;6;0,30;-0,22;1,36;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,43
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:05;24;24;58,33%;1,29;0,92;0,04;-1,80;5;0,29;-0,31;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,10
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:10;24;24;58,33%;1,50;1,57;0,07;-1,84;5;0,34;-0,31;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,34
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:15;24;24;62,50%;2,25;3,65;0,15;-1,61;5;0,44;-0,32;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;35,54
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:20;24;24;58,33%;2,24;3,95;0,16;-1,56;3;0,51;-0,32;1,60;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;35,76
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:25;24;24;62,50%;1,78;2,84;0,12;-1,32;3;0,43;-0,40;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,38
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;25,00;10:30;24;24;58,33%;1,44;1,73;0,07;-1,73;3;0,40;-0,39;1,03;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,14
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:00;24;24;50,00%;1,27;0,63;0,03;-1,87;6;0,25;-0,20;1,27;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,55
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:05;24;24;58,33%;1,21;0,60;0,02;-1,67;5;0,24;-0,28;0,87;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,33
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:10;24;24;58,33%;1,41;1,14;0,05;-1,70;5;0,28;-0,28;1,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,37
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:15;24;24;62,50%;2,11;2,87;0,12;-1,51;5;0,36;-0,29;1,26;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;33,77
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:20;24;24;58,33%;2,11;3,13;0,13;-1,47;3;0,43;-0,28;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,04
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:25;24;24;62,50%;1,69;2,20;0,09;-1,26;3;0,36;-0,35;1,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,10
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;30,00;10:30;24;24;58,33%;1,43;1,42;0,06;-1,46;3;0,33;-0,33;1,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,08
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;35,00;10:00;24;24;50,00%;1,18;0,40;0,02;-1,74;6;0,21;-0,18;1,18;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,80
USDJPY;1m;cortos / SELL;Reversal Original;10;09:55;;;;;;35,00;10:05;24;24;58,33%;1,15;0,37;0,02;-1,57;5;0,21;-0,25;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,67
